Date_Time,Q_recorded,Q_predicted_2,Q_var_rec,Q_var_pre,Q_sqr_var_rec,Q_sqr_var_pre,Q_prod_var_rec_pre
1997-10-07 18:17:00,0.228,0.15,-0.4353047210300429,-0.6307510729613734,0.18949020015104348,0.39784691604192385,0.27456891985485093
1997-10-07 18:22:00,0.224,0.132,-0.4393047210300429,-0.6487510729613735,0.19298863791928383,0.42087795466853334,0.2849994091252372
1997-10-07 18:27:00,0.216,0.117,-0.44730472103004293,-0.6637510729613735,0.20008151345576453,0.4405654868573745,0.29689898852437885
1997-10-07 18:32:00,0.204,0.105,-0.45930472103004294,-0.6757510729613735,0.21096082676048558,0.45663951260844754,0.31037565805227585
1997-10-07 18:37:00,0.198,0.093,-0.4653047210300429,-0.6877510729613735,0.21650848341284604,0.47300153835952047,0.32001382114240456
1997-10-07 18:42:00,0.191,0.083,-0.4723047210300429,-0.6977510729613735,0.22307174950726663,0.486856559818748,0.3295511258634346
1997-10-07 18:47:00,0.184,0.075,-0.4793047210300429,-0.7057510729613735,0.22973301560168724,0.49808457698612996,0.3382698211424046
1997-10-07 18:52:00,0.174,0.067,-0.4893047210300429,-0.7137510729613734,0.2394191100222881,0.5094405941535118,0.3492417696402586
1997-10-07 18:57:00,0.174,0.063,-0.4893047210300429,-0.7177510729613734,0.2394191100222881,0.5151666027372028,0.3511989885243788
1997-10-07 19:02:00,0.174,0.064,-0.4893047210300429,-0.7167510729613735,0.2394191100222881,0.5137321005912802,0.3507096838033488
1997-10-07 19:07:00,0.174,0.071,-0.4893047210300429,-0.7097510729613735,0.2394191100222881,0.503746585569821,0.3472845507561385
1997-10-07 19:12:00,0.174,0.075,-0.4893047210300429,-0.7057510729613735,0.2394191100222881,0.49808457698612996,0.3453273318720183
1997-10-07 19:17:00,0.174,0.074,-0.4893047210300429,-0.7067510729613735,0.2394191100222881,0.4994970791320527,0.3458166365930484
1997-10-07 19:22:00,0.174,0.074,-0.4893047210300429,-0.7067510729613735,0.2394191100222881,0.4994970791320527,0.3458166365930484
1997-10-07 19:27:00,0.174,0.07,-0.4893047210300429,-0.7107510729613735,0.2394191100222881,0.5051670877157437,0.34777385547716855
1997-10-07 19:32:00,0.174,0.064,-0.4893047210300429,-0.7167510729613735,0.2394191100222881,0.5137321005912802,0.3507096838033488
1997-10-07 19:37:00,0.175,0.057,-0.4883047210300429,-0.7237510729613734,0.23844150058022803,0.5238156156127393,0.3534110657775977
1997-10-07 19:42:00,0.166,0.051,-0.49730472103004286,-0.7297510729613734,0.24731198555876877,0.5325366284882758,0.36290865376043024
1997-10-07 19:47:00,0.151,0.045,-0.5123047210300429,-0.7357510729613734,0.26245612718967004,0.5413296413638122,0.3769287481810311
1997-10-07 19:52:00,0.148,0.041,-0.5153047210300429,-0.7397510729613734,0.26553895551585033,0.5472316499475033,0.3811972202840354
1997-10-07 19:57:00,0.148,0.036,-0.5153047210300429,-0.7447510729613734,0.26553895551585033,0.554654160677117,0.38377374388918567
1997-10-07 20:02:00,0.148,0.033,-0.5153047210300429,-0.7477510729613734,0.26553895551585033,0.5591316671148853,0.3853196580522758
1997-10-07 20:07:00,0.148,0.029,-0.5153047210300429,-0.7517510729613734,0.26553895551585033,0.5651296756985762,0.38738087693639595
1997-10-07 20:12:00,0.148,0.026,-0.5153047210300429,-0.7547510729613734,0.26553895551585033,0.5696491821363444,0.3889267910994861
1997-10-07 20:17:00,0.148,0.024,-0.5153047210300429,-0.7567510729613734,0.26553895551585033,0.57267218642819,0.38995740054154615
1997-10-07 20:22:00,0.148,0.021,-0.5153047210300429,-0.7597510729613735,0.26553895551585033,0.5772216928659583,0.3915033147046363
1997-10-07 20:27:00,0.148,0.019,-0.5153047210300429,-0.7617510729613735,0.26553895551585033,0.5802646971578037,0.3925339241466964
1997-10-07 20:32:00,0.148,0.017,-0.5153047210300429,-0.7637510729613735,0.26553895551585033,0.5833157014496492,0.3935645335887565
1997-10-07 20:37:00,0.148,0.016,-0.5153047210300429,-0.7647510729613735,0.26553895551585033,0.584844203595572,0.3940798383097865
1997-10-07 20:42:00,0.148,0.014,-0.5153047210300429,-0.7667510729613735,0.26553895551585033,0.5879072078874175,0.3951104477518466
1997-10-07 20:47:00,0.148,0.013,-0.5153047210300429,-0.7677510729613735,0.26553895551585033,0.5894417100333402,0.3956257524728766
1997-10-07 20:52:00,0.148,0.012,-0.5153047210300429,-0.7687510729613735,0.26553895551585033,0.5909782121792629,0.3961410571939067
1997-10-07 20:57:00,0.148,0.011,-0.5153047210300429,-0.7697510729613735,0.26553895551585033,0.5925167143251857,0.39665636191493675
1997-10-07 21:02:00,0.148,0.01,-0.5153047210300429,-0.7707510729613735,0.26553895551585033,0.5940572164711084,0.39717166663596676
1997-10-07 21:07:00,0.148,0.009,-0.5153047210300429,-0.7717510729613735,0.26553895551585033,0.5955997186170312,0.3976869713569968
1997-10-07 21:12:00,0.148,0.008,-0.5153047210300429,-0.7727510729613735,0.26553895551585033,0.5971442207629539,0.3982022760780269
1997-10-07 21:17:00,0.148,0.008,-0.5153047210300429,-0.7727510729613735,0.26553895551585033,0.5971442207629539,0.3982022760780269
1997-10-07 21:22:00,0.148,0.007,-0.5153047210300429,-0.7737510729613735,0.26553895551585033,0.5986907229088767,0.3987175807990569
1997-10-07 21:27:00,0.148,0.007,-0.5153047210300429,-0.7737510729613735,0.26553895551585033,0.5986907229088767,0.3987175807990569
1997-10-07 21:32:00,0.148,0.006,-0.5153047210300429,-0.7747510729613735,0.26553895551585033,0.6002392250547994,0.39923288552008696
1997-10-07 21:37:00,0.148,0.006,-0.5153047210300429,-0.7747510729613735,0.26553895551585033,0.6002392250547994,0.39923288552008696
1997-10-07 21:42:00,0.148,0.005,-0.5153047210300429,-0.7757510729613735,0.26553895551585033,0.6017897272007222,0.399748190241117
1997-10-07 21:47:00,0.148,0.005,-0.5153047210300429,-0.7757510729613735,0.26553895551585033,0.6017897272007222,0.399748190241117
1997-10-07 21:52:00,0.148,0.004,-0.5153047210300429,-0.7767510729613735,0.26553895551585033,0.6033422293466449,0.400263494962147
1997-10-07 21:57:00,0.148,0.004,-0.5153047210300429,-0.7767510729613735,0.26553895551585033,0.6033422293466449,0.400263494962147
1997-10-07 22:02:00,0.148,0.004,-0.5153047210300429,-0.7767510729613735,0.26553895551585033,0.6033422293466449,0.400263494962147
1997-10-07 22:07:00,0.148,0.004,-0.5153047210300429,-0.7767510729613735,0.26553895551585033,0.6033422293466449,0.400263494962147
1997-10-07 22:12:00,0.148,0.003,-0.5153047210300429,-0.7777510729613735,0.26553895551585033,0.6048967314925677,0.4007787996831771
1997-10-07 22:17:00,0.148,0.003,-0.5153047210300429,-0.7777510729613735,0.26553895551585033,0.6048967314925677,0.4007787996831771
1997-10-07 22:22:00,0.148,0.003,-0.5153047210300429,-0.7777510729613735,0.26553895551585033,0.6048967314925677,0.4007787996831771
1997-10-07 22:27:00,0.148,0.003,-0.5153047210300429,-0.7777510729613735,0.26553895551585033,0.6048967314925677,0.4007787996831771
1997-10-07 22:32:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 22:37:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 22:42:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 22:47:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 22:52:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 22:57:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 23:02:00,0.148,0.002,-0.5153047210300429,-0.7787510729613735,0.26553895551585033,0.6064532336384905,0.4012941044042071
1997-10-07 23:07:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:12:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:17:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:22:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:27:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:32:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:37:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:42:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:47:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:52:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-07 23:57:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-08 00:02:00,0.148,0.001,-0.5153047210300429,-0.7797510729613735,0.26553895551585033,0.6080117357844131,0.40180940912523716
1997-10-08 00:07:00,0.148,0.0,-0.5153047210300429,-0.7807510729613735,0.26553895551585033,0.6095722379303359,0.4023247138462672
1997-10-08 00:12:00,0.148,0.0,-0.5153047210300429,-0.7807510729613735,0.26553895551585033,0.6095722379303359,0.4023247138462672
1997-10-08 00:17:00,0.148,0.0,-0.5153047210300429,-0.7807510729613735,0.26553895551585033,0.6095722379303359,0.4023247138462672
1997-10-08 00:22:00,0.145,0.0,-0.5183047210300429,-0.7807510729613735,0.2686397838420306,0.6095722379303359,0.4046669670651513
1997-10-08 00:27:00,0.142,0.0,-0.5213047210300429,-0.7807510729613735,0.27175861216821084,0.6095722379303359,0.40700922028403547
1997-10-08 00:32:00,0.136,0.0,-0.5273047210300429,-0.7807510729613735,0.2780502688205714,0.6095722379303359,0.4116937267218037
1997-10-08 00:37:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 00:42:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 00:47:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 00:52:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 00:57:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:02:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:07:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:12:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:17:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:22:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:27:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:32:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:37:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:42:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:47:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:52:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 01:57:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:02:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:07:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:12:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:17:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:22:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:27:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:32:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:37:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:42:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:47:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:52:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 02:57:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:02:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:07:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:12:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:17:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:22:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:27:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:32:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:37:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:42:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:47:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:52:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
1997-10-08 03:57:00,0.133,0.0,-0.5303047210300429,-0.7807510729613735,0.2812230971467516,0.6095722379303359,0.4140359799406878
