Date_Time,Q_recorded,Q_predicted_2,Q_abs_diff,Q_rel_diff
1993-01-06 17:35:00,0.002,0.0,0.002,1.0
1993-01-06 17:40:00,0.002,0.0,0.002,1.0
1993-01-06 17:45:00,0.002,0.0,0.002,1.0
1993-01-06 17:50:00,0.002,0.0,0.002,1.0
1993-01-06 17:55:00,0.285,0.0,0.285,1.0
1993-01-06 18:00:00,1.899,0.0,1.899,1.0
1993-01-06 18:05:00,1.899,0.031,1.868,0.9836756187467088
1993-01-06 18:10:00,1.04,0.176,0.8640000000000001,0.8307692307692308
1993-01-06 18:15:00,0.492,0.749,0.257,0.5223577235772358
1993-01-06 18:20:00,0.236,0.745,0.509,2.1567796610169494
1993-01-06 18:25:00,0.157,0.587,0.42999999999999994,2.7388535031847128
1993-01-06 18:30:00,0.1,0.464,0.364,3.6399999999999997
1993-01-06 18:35:00,0.061,0.378,0.317,5.19672131147541
1993-01-06 18:40:00,0.036,0.315,0.279,7.750000000000001
1993-01-06 18:45:00,0.018,0.271,0.253,14.055555555555557
1993-01-06 18:50:00,0.015,0.243,0.22799999999999998,15.2
1993-01-06 18:55:00,0.014,0.242,0.22799999999999998,16.285714285714285
1993-01-06 19:00:00,0.011,0.286,0.27499999999999997,25.0
1993-01-06 19:05:00,0.007,0.343,0.336,48.0
1993-01-06 19:10:00,0.007,0.342,0.335,47.85714285714286
1993-01-06 19:15:00,0.003,0.303,0.3,100.0
1993-01-06 19:20:00,0.005,0.256,0.251,50.199999999999996
1993-01-06 19:25:00,0.005,0.214,0.209,41.8
1993-01-06 19:30:00,0.005,0.18,0.175,35.0
1993-01-06 19:35:00,0.005,0.154,0.149,29.799999999999997
1993-01-06 19:40:00,0.005,0.132,0.127,25.4
1993-01-06 19:45:00,0.005,0.115,0.11,22.0
1993-01-06 19:50:00,0.005,0.1,0.095,19.0
1993-01-06 19:55:00,0.005,0.088,0.08299999999999999,16.599999999999998
1993-01-06 20:00:00,0.005,0.077,0.072,14.399999999999999
1993-01-06 20:05:00,0.005,0.068,0.063,12.6
1993-01-06 20:10:00,0.005,0.06,0.055,11.0
1993-01-06 20:15:00,0.005,0.054,0.049,9.8
1993-01-06 20:20:00,0.005,0.048,0.043000000000000003,8.6
1993-01-06 20:25:00,0.005,0.043,0.038,7.6
1993-01-06 20:30:00,0.005,0.038,0.033,6.6000000000000005
1993-01-06 20:35:00,0.005,0.035,0.030000000000000002,6.0
1993-01-06 20:40:00,0.005,0.031,0.026,5.199999999999999
1993-01-06 20:45:00,0.005,0.03,0.024999999999999998,4.999999999999999
1993-01-06 20:50:00,0.005,0.032,0.027,5.3999999999999995
1993-01-06 20:55:00,0.005,0.036,0.030999999999999996,6.199999999999999
1993-01-06 21:00:00,0.005,0.048,0.043000000000000003,8.6
1993-01-06 21:05:00,0.005,0.062,0.057,11.4
1993-01-06 21:10:00,0.005,0.072,0.06699999999999999,13.399999999999999
1993-01-06 21:15:00,0.005,0.079,0.074,14.799999999999999
1993-01-06 21:20:00,0.005,0.084,0.079,15.8
1993-01-06 21:25:00,0.005,0.09,0.08499999999999999,16.999999999999996
1993-01-06 21:30:00,0.032,0.099,0.067,2.09375
1993-01-06 21:35:00,0.916,0.109,0.807,0.881004366812227
1993-01-06 21:40:00,0.972,0.192,0.78,0.8024691358024691
1993-01-06 21:45:00,0.499,0.707,0.20799999999999996,0.41683366733466926
1993-01-06 21:50:00,0.331,1.354,1.0230000000000001,3.0906344410876136
1993-01-06 21:55:00,1.096,1.249,0.15300000000000002,0.1395985401459854
1993-01-06 22:00:00,8.768,1.027,7.7410000000000005,0.8828695255474452
1993-01-06 22:05:00,9.516,1.199,8.317,0.8740016813787306
1993-01-06 22:10:00,5.597,6.194,0.5969999999999995,0.10666428443809174
1993-01-06 22:15:00,3.898,8.382,4.484,1.1503335043612108
1993-01-06 22:20:00,3.01,6.761,3.7510000000000003,1.2461794019933556
1993-01-06 22:25:00,2.054,5.778,3.7239999999999998,1.813047711781889
1993-01-06 22:30:00,2.18,4.864,2.6839999999999997,1.2311926605504584
1993-01-06 22:35:00,3.05,4.134,1.0840000000000005,0.35540983606557397
1993-01-06 22:40:00,1.917,3.532,1.615,0.8424621804903495
1993-01-06 22:45:00,1.236,3.132,1.8960000000000001,1.533980582524272
1993-01-06 22:50:00,0.922,2.845,1.923,2.085683297180043
1993-01-06 22:55:00,0.749,2.391,1.642,2.192256341789052
1993-01-06 23:00:00,0.61,1.895,1.2850000000000001,2.106557377049181
1993-01-06 23:05:00,0.48,1.54,1.06,2.2083333333333335
1993-01-06 23:10:00,0.357,1.259,0.9019999999999999,2.526610644257703
1993-01-06 23:15:00,0.289,1.02,0.7310000000000001,2.5294117647058827
1993-01-06 23:20:00,0.236,0.839,0.603,2.555084745762712
1993-01-06 23:25:00,0.201,0.703,0.502,2.4975124378109452
1993-01-06 23:30:00,0.177,0.599,0.422,2.384180790960452
1993-01-06 23:35:00,0.154,0.518,0.364,2.3636363636363638
1993-01-06 23:40:00,0.127,0.453,0.326,2.5669291338582676
1993-01-06 23:45:00,0.11,0.397,0.28700000000000003,2.6090909090909093
1993-01-06 23:50:00,0.096,0.351,0.255,2.65625
1993-01-06 23:55:00,0.08,0.313,0.23299999999999998,2.9124999999999996
1993-01-07 00:00:00,0.069,0.28,0.21100000000000002,3.057971014492754
1993-01-07 00:05:00,0.061,0.249,0.188,3.081967213114754
1993-01-07 00:10:00,0.054,0.22,0.166,3.0740740740740744
1993-01-07 00:15:00,0.048,0.193,0.14500000000000002,3.0208333333333335
1993-01-07 00:20:00,0.042,0.169,0.127,3.0238095238095237
1993-01-07 00:25:00,0.041,0.148,0.10699999999999998,2.6097560975609753
1993-01-07 00:30:00,0.039,0.13,0.091,2.3333333333333335
1993-01-07 00:35:00,0.038,0.115,0.07700000000000001,2.0263157894736845
1993-01-07 00:40:00,0.036,0.102,0.066,1.8333333333333335
1993-01-07 00:45:00,0.035,0.091,0.055999999999999994,1.5999999999999996
1993-01-07 00:50:00,0.035,0.081,0.046,1.314285714285714
1993-01-07 00:55:00,0.035,0.073,0.03799999999999999,1.0857142857142854
1993-01-07 01:00:00,0.035,0.065,0.03,0.857142857142857
1993-01-07 01:05:00,0.035,0.058,0.023,0.657142857142857
1993-01-07 01:10:00,0.035,0.053,0.017999999999999995,0.5142857142857141
1993-01-07 01:15:00,0.035,0.047,0.011999999999999997,0.34285714285714275
1993-01-07 01:20:00,0.035,0.043,0.007999999999999993,0.22857142857142837
1993-01-07 01:25:00,0.035,0.039,0.003999999999999997,0.11428571428571419
1993-01-07 01:30:00,0.035,0.035,0.0,0.0
1993-01-07 01:35:00,0.035,0.032,0.0030000000000000027,0.08571428571428578
1993-01-07 01:40:00,0.035,0.029,0.006000000000000002,0.17142857142857146
1993-01-07 01:45:00,0.035,0.026,0.009000000000000005,0.25714285714285723
1993-01-07 01:50:00,0.036,0.024,0.011999999999999997,0.33333333333333326
1993-01-07 01:55:00,0.036,0.022,0.013999999999999999,0.3888888888888889
1993-01-07 02:00:00,0.036,0.02,0.015999999999999997,0.44444444444444436
1993-01-07 02:05:00,0.036,0.018,0.018,0.5
1993-01-07 02:10:00,0.036,0.016,0.019999999999999997,0.5555555555555555
1993-01-07 02:15:00,0.036,0.015,0.020999999999999998,0.5833333333333334
1993-01-07 02:20:00,0.036,0.014,0.022,0.6111111111111112
1993-01-07 02:25:00,0.036,0.013,0.023,0.638888888888889
1993-01-07 02:30:00,0.038,0.012,0.026,0.6842105263157895
1993-01-07 02:35:00,0.038,0.011,0.027,0.7105263157894737
1993-01-07 02:40:00,0.038,0.01,0.027999999999999997,0.7368421052631579
1993-01-07 02:45:00,0.038,0.009,0.028999999999999998,0.763157894736842
1993-01-07 02:50:00,0.038,0.008,0.03,0.7894736842105263
1993-01-07 02:55:00,0.038,0.008,0.03,0.7894736842105263
1993-01-07 03:00:00,0.038,0.007,0.031,0.8157894736842105
1993-01-07 03:05:00,0.038,0.007,0.031,0.8157894736842105
1993-01-07 03:10:00,0.038,0.006,0.032,0.8421052631578948
1993-01-07 03:15:00,0.038,0.006,0.032,0.8421052631578948
1993-01-07 03:20:00,0.038,0.005,0.033,0.868421052631579
1993-01-07 03:25:00,0.038,0.005,0.033,0.868421052631579
1993-01-07 03:30:00,0.038,0.005,0.033,0.868421052631579
1993-01-07 03:35:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:40:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:45:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:50:00,0.038,0.004,0.034,0.8947368421052633
1993-01-07 03:55:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 04:00:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 04:05:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 04:10:00,0.038,0.003,0.034999999999999996,0.9210526315789473
1993-01-07 04:15:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:20:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:25:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:30:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:35:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:40:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:45:00,0.038,0.002,0.036,0.9473684210526315
1993-01-07 04:50:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 04:55:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:00:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:05:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:10:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:15:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:20:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:25:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:30:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:35:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:40:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:45:00,0.038,0.001,0.037,0.9736842105263158
1993-01-07 05:50:00,0.038,0.0,0.038,1.0
1993-01-07 05:55:00,0.038,0.0,0.038,1.0
1993-01-07 06:00:00,0.038,0.0,0.038,1.0
